381249.02;5785.63;346074.46;190124.08;135500.17;30-06-2021;18:00:02
381316.80;5785.63;346074.46;189855.06;135500.17;01-07-2021;13:00:02
381316.80;5785.63;338524.94;189855.06;136090.17;01-07-2021;18:00:02
381344.00;5785.63;339261.56;188320.25;136090.17;02-07-2021;13:00:02
381344.00;5785.63;339261.56;171682.34;136090.17;02-07-2021;18:00:02
381344.00;5785.63;339261.56;171682.34;136090.17;03-07-2021;13:00:02
381344.00;5785.63;339261.56;171682.34;136090.17;03-07-2021;18:00:02
381344.00;5785.63;339261.56;171682.34;136090.17;04-07-2021;13:00:02
381344.00;5785.63;339261.56;171682.34;136090.17;04-07-2021;18:00:02
381089.77;5760.63;336682.76;171427.25;136804.17;05-07-2021;13:00:02
381089.77;5760.63;337518.51;171427.25;136804.17;05-07-2021;18:00:02
381508.81;5760.63;337640.67;171887.68;136804.17;06-07-2021;13:00:02
381508.81;5760.63;337640.67;171887.68;136804.17;06-07-2021;18:00:02
382333.73;5760.63;337640.67;172893.34;136804.17;07-07-2021;13:00:02
382353.17;5760.63;339792.75;172917.06;136804.17;07-07-2021;18:00:02
382505.24;5760.63;339792.75;173098.37;136804.17;08-07-2021;13:00:02
382745.50;5760.63;339792.75;172918.65;136804.17;08-07-2021;18:00:02
382745.50;5760.63;339792.75;172156.13;136804.17;09-07-2021;13:00:02
382935.67;5760.63;339792.75;172156.13;136804.17;09-07-2021;18:00:03
382935.67;5760.63;339792.75;172156.13;136804.17;10-07-2021;13:00:02
382935.67;5760.63;339792.75;172156.13;136804.17;10-07-2021;18:00:02
382935.67;5760.63;339792.75;172156.13;136804.17;11-07-2021;13:00:02
382935.67;5760.63;339792.75;172156.13;136804.17;11-07-2021;18:00:02
382935.67;5760.63;339921.41;172047.67;136804.17;12-07-2021;13:00:02
382935.67;5760.63;339921.41;172047.67;136804.17;12-07-2021;18:00:02
383563.52;5773.13;339921.41;172815.47;136804.17;13-07-2021;13:00:02
383563.52;5773.13;339994.61;172815.47;136864.17;13-07-2021;18:00:02
385280.29;5773.13;339994.61;171739.31;136864.17;14-07-2021;13:00:02
390741.98;5785.63;354579.06;177243.44;151448.62;14-07-2021;18:00:02
390778.02;5785.63;354701.76;177285.91;151448.62;15-07-2021;13:00:02
391432.13;5850.13;356553.76;178026.56;151448.62;15-07-2021;18:00:02
391601.76;5860.13;356553.76;178206.19;151448.62;16-07-2021;13:00:02
391885.50;5860.13;356538.64;175591.82;151448.62;16-07-2021;18:00:03
391885.50;5860.13;356538.64;175591.82;151448.62;17-07-2021;13:00:02
391885.50;5860.13;356538.64;175591.82;151448.62;17-07-2021;18:00:02
391885.50;5860.13;356538.64;175591.82;151448.62;18-07-2021;13:00:03
391885.50;5860.13;356538.64;175591.82;151448.62;18-07-2021;18:00:02
392263.68;5887.63;356538.64;176008.32;151448.62;19-07-2021;13:00:02
392354.92;5887.63;356538.64;176089.87;151448.62;19-07-2021;18:00:03
392564.44;5900.13;356975.30;176089.87;151448.62;20-07-2021;13:00:02
392564.44;5900.13;356796.00;175822.05;151448.62;20-07-2021;18:00:02
392564.44;5900.13;356796.00;175709.14;151448.62;21-07-2021;13:00:10
392564.44;5900.13;356796.00;175709.14;151448.62;21-07-2021;18:00:02
403311.09;5907.13;356796.00;186481.89;151448.62;22-07-2021;13:00:02
405131.75;6477.13;356796.00;189275.54;151448.62;22-07-2021;18:00:02
405140.68;6477.13;356796.00;189284.47;151448.62;23-07-2021;13:00:02
405140.68;6477.13;356796.00;189284.47;151448.62;23-07-2021;18:00:02
405140.68;6477.13;356796.00;189284.47;151448.62;24-07-2021;13:00:02
405140.68;6477.13;356796.00;189284.47;151448.62;24-07-2021;18:00:02
405140.68;6477.13;356796.00;189284.47;151448.62;25-07-2021;13:00:02
405140.68;6477.13;356796.00;189284.47;151448.62;25-07-2021;18:00:03
405311.66;6477.13;356796.00;189473.05;151448.62;26-07-2021;13:00:02
405327.26;6489.63;356796.00;189508.55;151448.62;26-07-2021;18:00:03
411495.87;6489.63;356796.00;195955.95;151448.62;27-07-2021;13:00:02
411794.32;6502.13;356796.00;196336.53;151448.62;27-07-2021;18:00:03
412431.27;6502.13;356796.00;196595.56;151448.62;28-07-2021;13:00:03
412564.00;6514.63;356796.00;196682.65;151448.62;28-07-2021;18:00:02
414577.25;6527.13;369775.12;199103.35;160646.74;29-07-2021;13:00:02
416717.68;6527.13;373871.26;201634.15;160646.74;29-07-2021;18:00:02
425209.73;6527.13;371254.36;209769.17;160646.74;30-07-2021;13:00:02
431569.19;6682.13;371254.36;216631.16;160646.74;30-07-2021;18:00:06
437819.36;6694.63;371571.77;224096.75;160806.74;31-07-2021;13:00:02
